series_id                     	year	period	       value	
LAUCT367654000000003          	2012	M06	        10.4	
LAUCT367654000000003          	2013	M06	         9.4	
LAUCT367654000000003          	2014	M06	         8.1	
LAUCT367654000000003          	2015	M06	         6.8	
LAUCT367654000000004          	2010	M06	        2443	
LAUCT367654000000004          	2011	M06	        2480	
LAUCT367654000000004          	2012	M06	        2721	
LAUCT367654000000004          	2013	M06	        2412	
LAUCT367654000000004          	2014	M06	        2002	
LAUCT367654000000004          	2015	M06	        1632	
LAUCT367654000000005          	2010	M06	       24426	
LAUCT367654000000005          	2011	M06	       23340	
LAUCT367654000000005          	2012	M06	       23371	
LAUCT367654000000005          	2013	M06	       23324	
LAUCT367654000000005          	2014	M06	       22588	
LAUCT367654000000005          	2015	M06	       22539	
LAUCT367654000000006          	2010	M06	       26869	
LAUCT367654000000006          	2011	M06	       25820	
LAUCT367654000000006          	2012	M06	       26092	
LAUCT367654000000006          	2013	M06	       25736	
LAUCT367654000000006          	2014	M06	       24590	
LAUCT367654000000006          	2015	M06	       24171	
LAUCT367670500000003          	2010	M06	         7.3	
LAUCT367670500000003          	2011	M06	         7.5	
LAUCT367670500000003          	2012	M06	         8.0	
LAUCT367670500000003          	2013	M06	         6.4	
LAUCT367670500000003          	2014	M06	         5.2	
LAUCT367670500000003          	2015	M06	         4.8	
LAUCT367670500000004          	2010	M06	        1459	
LAUCT367670500000004          	2011	M06	        1482	
LAUCT367670500000004          	2012	M06	        1591	
LAUCT367670500000004          	2013	M06	        1283	
LAUCT367670500000004          	2014	M06	        1022	
LAUCT367670500000004          	2015	M06	         959	
LAUCT367670500000005          	2010	M06	       18437	
LAUCT367670500000005          	2011	M06	       18162	
LAUCT367670500000005          	2012	M06	       18414	
LAUCT367670500000005          	2013	M06	       18856	
LAUCT367670500000005          	2014	M06	       18659	
LAUCT367670500000005          	2015	M06	       19111	
LAUCT367670500000006          	2010	M06	       19896	
LAUCT367670500000006          	2011	M06	       19644	
LAUCT367670500000006          	2012	M06	       20005	
LAUCT367670500000006          	2013	M06	       20139	
LAUCT367670500000006          	2014	M06	       19681	
LAUCT367670500000006          	2015	M06	       20070	
LAUCT367860800000003          	2010	M06	         8.4	
LAUCT367860800000003          	2011	M06	         9.1	
LAUCT367860800000003          	2012	M06	         9.0	
LAUCT367860800000003          	2013	M06	         9.2	
LAUCT367860800000003          	2014	M06	         6.4	
LAUCT367860800000003          	2015	M06	         6.0	
LAUCT367860800000004          	2010	M06	        1066	
LAUCT367860800000004          	2011	M06	        1126	
LAUCT367860800000004          	2012	M06	        1106	
LAUCT367860800000004          	2013	M06	        1141	
LAUCT367860800000004          	2014	M06	         749	
LAUCT367860800000004          	2015	M06	         693	
LAUCT367860800000005          	2010	M06	       11629	
LAUCT367860800000005          	2011	M06	       11195	
LAUCT367860800000005          	2012	M06	       11119	
LAUCT367860800000005          	2013	M06	       11218	
LAUCT367860800000005          	2014	M06	       10908	
LAUCT367860800000005          	2015	M06	       10893	
LAUCT367860800000006          	2010	M06	       12695	
LAUCT367860800000006          	2011	M06	       12321	
LAUCT367860800000006          	2012	M06	       12225	
LAUCT367860800000006          	2013	M06	       12359	
LAUCT367860800000006          	2014	M06	       11657	
LAUCT367860800000006          	2015	M06	       11586	
LAUCT368167700000003          	2010	M06	         6.3	
LAUCT368167700000003          	2011	M06	         6.1	
LAUCT368167700000003          	2012	M06	         6.6	
LAUCT368167700000003          	2013	M06	         5.7	
LAUCT368167700000003          	2014	M06	         4.2	
LAUCT368167700000003          	2015	M06	         3.8	
LAUCT368167700000004          	2010	M06	        2036	
LAUCT368167700000004          	2011	M06	        1932	
LAUCT368167700000004          	2012	M06	        2105	
LAUCT368167700000004          	2013	M06	        1837	
LAUCT368167700000004          	2014	M06	        1338	
LAUCT368167700000004          	2015	M06	        1231	
LAUCT368167700000005          	2010	M06	       30229	
LAUCT368167700000005          	2011	M06	       29701	
LAUCT368167700000005          	2012	M06	       29968	
LAUCT368167700000005          	2013	M06	       30627	
LAUCT368167700000005          	2014	M06	       30302	
LAUCT368167700000005          	2015	M06	       31036	
LAUCT368167700000006          	2010	M06	       32265	
LAUCT368167700000006          	2011	M06	       31633	
LAUCT368167700000006          	2012	M06	       32073	
LAUCT368167700000006          	2013	M06	       32464	
LAUCT368167700000006          	2014	M06	       31640	
LAUCT368167700000006          	2015	M06	       32267	
LAUCT368400000000003          	2010	M06	         8.6	
LAUCT368400000000003          	2011	M06	         8.4	
LAUCT368400000000003          	2012	M06	         8.8	
LAUCT368400000000003          	2013	M06	         7.7	
LAUCT368400000000003          	2014	M06	         6.2	
LAUCT368400000000003          	2015	M06	         5.7	
LAUCT368400000000004          	2010	M06	        8343	
LAUCT368400000000004          	2011	M06	        7984	
LAUCT368400000000004          	2012	M06	        8560	
LAUCT368400000000004          	2013	M06	        7551	
LAUCT368400000000004          	2014	M06	        5894	
LAUCT368400000000004          	2015	M06	        5481	
LAUCT368400000000005          	2010	M06	       89021	
LAUCT368400000000005          	2011	M06	       87614	
LAUCT368400000000005          	2012	M06	       88530	
LAUCT368400000000005          	2013	M06	       90263	
LAUCT368400000000005          	2014	M06	       89448	
LAUCT368400000000005          	2015	M06	       91152	
LAUCT368400000000006          	2010	M06	       97364	
LAUCT368400000000006          	2011	M06	       95598	
LAUCT368400000000006          	2012	M06	       97090	
LAUCT368400000000006          	2013	M06	       97814	
LAUCT368400000000006          	2014	M06	       95342	
LAUCT368400000000006          	2015	M06	       96633	
LAUDV362052400000003          	2010	M06	         7.5	
LAUDV362052400000003          	2011	M06	         7.5	
LAUDV362052400000003          	2012	M06	         8.0	
LAUDV362052400000003          	2013	M06	         6.7	
LAUDV362052400000003          	2014	M06	         5.2	
LAUDV362052400000003          	2015	M06	         4.6	
LAUDV362052400000004          	2010	M06	       15466	
LAUDV362052400000004          	2011	M06	       14931	
LAUDV362052400000004          	2012	M06	       16102	
LAUDV362052400000004          	2013	M06	       13492	
LAUDV362052400000004          	2014	M06	       10113	
LAUDV362052400000004          	2015	M06	        9052	
LAUDV362052400000005          	2010	M06	      189548	
LAUDV362052400000005          	2011	M06	      184094	
LAUDV362052400000005          	2012	M06	      184865	
LAUDV362052400000005          	2013	M06	      187817	
LAUDV362052400000005          	2014	M06	      185502	
LAUDV362052400000005          	2015	M06	      188141	
LAUDV362052400000006          	2010	M06	      205014	
LAUDV362052400000006          	2011	M06	      199025	
LAUDV362052400000006          	2012	M06	      200967	
LAUDV362052400000006          	2013	M06	      201309	
LAUDV362052400000006          	2014	M06	      195615	
LAUDV362052400000006          	2015	M06	      197193	
LAUDV363500400000003          	2010	M06	         7.2	
LAUDV363500400000003          	2011	M06	         7.1	
LAUDV363500400000003          	2012	M06	         7.6	
LAUDV363500400000003          	2013	M06	         6.3	
LAUDV363500400000003          	2014	M06	         4.9	
LAUDV363500400000003          	2015	M06	         4.5	
LAUDV363500400000004          	2010	M06	      107849	
LAUDV363500400000004          	2011	M06	      104655	
LAUDV363500400000004          	2012	M06	      113615	
LAUDV363500400000004          	2013	M06	       96302	
LAUDV363500400000004          	2014	M06	       73058	
LAUDV363500400000004          	2015	M06	       67706	
LAUDV363500400000005          	2010	M06	     1388005	
LAUDV363500400000005          	2011	M06	     1369089	
LAUDV363500400000005          	2012	M06	     1388245	
LAUDV363500400000005          	2013	M06	     1423025	
LAUDV363500400000005          	2014	M06	     1407023	
LAUDV363500400000005          	2015	M06	     1437443	
LAUDV363500400000006          	2010	M06	     1495854	
LAUDV363500400000006          	2011	M06	     1473744	
LAUDV363500400000006          	2012	M06	     1501860	
LAUDV363500400000006          	2013	M06	     1519327	
LAUDV363500400000006          	2014	M06	     1480081	
LAUDV363500400000006          	2015	M06	     1505149	
LAUDV363561400000003          	2010	M06	         9.0	
LAUDV363561400000003          	2011	M06	         8.9	
LAUDV363561400000003          	2012	M06	         9.3	
LAUDV363561400000003          	2013	M06	         8.6	
LAUDV363561400000003          	2014	M06	         6.7	
LAUDV363561400000003          	2015	M06	         5.5	
LAUDV363561400000004          	2010	M06	      622413	
LAUDV363561400000004          	2011	M06	      611010	
LAUDV363561400000004          	2012	M06	      654240	
LAUDV363561400000004          	2013	M06	      609369	
LAUDV363561400000004          	2014	M06	      469763	
LAUDV363561400000004          	2015	M06	      388913	
LAUDV363561400000005          	2010	M06	     6262508	
LAUDV363561400000005          	2011	M06	     6267182	
LAUDV363561400000005          	2012	M06	     6355605	
LAUDV363561400000005          	2013	M06	     6459093	
LAUDV363561400000005          	2014	M06	     6539918	
LAUDV363561400000005          	2015	M06	     6665987	
LAUDV363561400000006          	2010	M06	     6884921	
LAUDV363561400000006          	2011	M06	     6878192	
LAUDV363561400000006          	2012	M06	     7009845	
LAUDV363561400000006          	2013	M06	     7068462	
LAUDV363561400000006          	2014	M06	     7009681	
LAUDV363561400000006          	2015	M06	     7054900	
LAUID363561400000003          	2010	M06	         9.0	
LAUID363561400000003          	2011	M06	         8.7	
LAUID363561400000003          	2012	M06	         9.3	
LAUID363561400000003          	2013	M06	         8.7	
LAUID363561400000003          	2014	M06	         6.9	
LAUID363561400000003          	2015	M06	         5.4	
LAUID363561400000004          	2010	M06	      428698	
LAUID363561400000004          	2011	M06	      415334	
LAUID363561400000004          	2012	M06	      452460	
LAUID363561400000004          	2013	M06	      428027	
LAUID363561400000004          	2014	M06	      335889	
LAUID363561400000004          	2015	M06	      268081	
LAUID363561400000005          	2010	M06	     4334806	
LAUID363561400000005          	2011	M06	     4332705	
LAUID363561400000005          	2012	M06	     4396761	
LAUID363561400000005          	2013	M06	     4489595	
LAUID363561400000005          	2014	M06	     4553022	
LAUID363561400000005          	2015	M06	     4652380	
LAUID363561400000006          	2010	M06	     4763504	
LAUID363561400000006          	2011	M06	     4748039	
LAUID363561400000006          	2012	M06	     4849221	
LAUID363561400000006          	2013	M06	     4917622	
LAUID363561400000006          	2014	M06	     4888911	
LAUID363561400000006          	2015	M06	     4920461	
LAUMC361122000000003          	2010	M06	         9.4	
LAUMC361122000000003          	2011	M06	         9.6	
LAUMC361122000000003          	2012	M06	        10.3	
LAUMC361122000000003          	2013	M06	         8.9	
LAUMC361122000000003          	2014	M06	         6.9	
LAUMC361122000000003          	2015	M06	         6.2	
LAUMC361122000000004          	2010	M06	        2298	
LAUMC361122000000004          	2011	M06	        2282	
LAUMC361122000000004          	2012	M06	        2449	
LAUMC361122000000004          	2013	M06	        2123	
LAUMC361122000000004          	2014	M06	        1569	
LAUMC361122000000004          	2015	M06	        1399	
LAUMC361122000000005          	2010	M06	       22112	
LAUMC361122000000005          	2011	M06	       21382	
LAUMC361122000000005          	2012	M06	       21330	
LAUMC361122000000005          	2013	M06	       21606	
LAUMC361122000000005          	2014	M06	       21015	
